unread,CO2_unread,recipients,CO2_recipients,cc,CO2_cc,image,CO2_image,documents,CO2_document,words,CO2_words,links,CO2_links
0,0.03,0,0.3,0,0.03,0,0,0,0,118.16,59.08,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,120.236,60.118,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.704,13.852,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,19.372,9.686,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,127.388,63.694,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,116.932,58.466,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,14.588,7.294,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,45.296,22.648,1,0.2
0,0.03,0,0.3,3,,0,0,2,100,20.076,10.038,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,107.012,53.506,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,11.648,5.824,0,0
0,0.03,1,26,0,0.03,0,0,0,0,21.276,10.638,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,132.508,66.254,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.396,51.198,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.084,4.542,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.32,2.16,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,100.144,50.072,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,81.416,40.708,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.132,17.066,1,0.2
0,0.03,0,0.3,3,,0,0,0,0,23.092,11.546,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,85.688,42.844,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.056,0.528,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.756,18.378,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,88.3,44.15,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.108,11.054,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.676,2.338,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,43.432,21.716,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,40.86,20.43,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.34,18.17,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,19.548,9.774,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.284,18.142,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,6.58,3.29,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.24,4.12,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.132,3.066,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,74.572,37.286,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.04,7.52,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.48,1.24,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,19.512,9.756,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.572,17.786,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,29.604,14.802,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,40.092,20.046,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,42.032,21.016,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.224,1.112,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,33.828,16.914,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,98.268,49.134,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,97.384,48.692,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,17,8.5,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.26,4.13,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.924,7.962,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,62.296,31.148,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.12,17.56,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.664,0.332,0,0
0,0.03,1,26,0,0.03,0,0,0,0,19.616,9.808,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,54.016,27.008,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.22,0.11,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.1,0.05,0,0
0,0.03,1,26,0,0.03,0,0,0,0,4.04,2.02,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,97.724,48.862,1,0.2
0,0.03,1,26,25,,0,0,0,0,68.248,34.124,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,101.308,50.654,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,28.196,14.098,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,98.204,49.102,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,100.852,50.426,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,106.436,53.218,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,7.588,3.794,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,16.232,8.116,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,17.672,8.836,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,3.396,1.698,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,26.704,13.352,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,29.944,14.972,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,22.612,11.306,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,8.796,4.398,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,67.104,33.552,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.332,4.166,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,38.452,19.226,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.828,18.414,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.392,12.196,1,0.2
0,0.03,0,0.3,2,0.6,0,0,1,50,141.28,70.64,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.7,17.35,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.992,3.996,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,49.308,24.654,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,108.76,54.38,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,121.156,60.578,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,94.816,47.408,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,74.012,37.006,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,41.876,20.938,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,9.124,4.562,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,6.208,3.104,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,45.692,22.846,1,0.2
0,0.03,1,26,0,0.03,1,50,1,50,4.816,2.408,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,33.864,16.932,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.444,2.222,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.32,1.66,0,0
0,0.03,0,0.3,8,,0,0,0,0,38,19,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,42.536,21.268,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,21.104,10.552,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,86.576,43.288,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,106.816,53.408,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,108.376,54.188,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,55.132,27.566,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,152.092,76.046,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.952,0.476,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,34.696,17.348,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.32,1.66,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,66.744,33.372,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.888,4.944,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,43.3,21.65,0,0
0,0.03,1,26,0,0.03,1,50,1,50,21.448,10.724,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,11.168,5.584,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,11.176,5.588,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,18.472,9.236,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,13.324,6.662,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,31.132,15.566,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,93.436,46.718,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.892,1.946,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,29.444,14.722,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.168,0.584,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,20.792,10.396,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,19.82,9.91,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,134.296,67.148,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,162.596,81.298,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,170.288,85.144,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,179.808,89.904,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.18,3.09,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,12.716,6.358,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.572,12.286,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.856,17.928,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,82.892,41.446,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,131.936,65.968,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.2,4.1,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,69.392,34.696,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,72.86,36.43,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.468,1.734,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,5.072,2.536,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,11.044,5.522,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,48.504,24.252,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.96,1.48,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.944,1.972,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,87.796,43.898,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,59.596,29.798,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,0.148,0.074,0,0
0,0.03,1,26,0,0.03,0,0,0,0,23.86,11.93,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,179.352,89.676,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,84.124,42.062,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,213.46,106.73,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,3.928,1.964,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.396,1.698,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.448,4.224,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,17.86,8.93,1,0.2
0,0.03,1,26,0,0.03,1,50,2,100,145.34,72.67,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,6.3,3.15,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,14.772,7.386,0,0
0,0.03,1,26,0,0.03,0,0,1,50,25.592,12.796,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,11.616,5.808,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,2.12,1.06,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,35.092,17.546,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,6.536,3.268,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,11.892,5.946,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.212,1.606,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.676,2.338,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.912,19.956,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,42.48,21.24,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.824,51.412,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.9,0.95,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,112.696,56.348,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,1.856,0.928,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,103.976,51.988,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.44,2.72,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,25.252,12.626,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,12.252,6.126,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.644,1.822,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,2.936,1.468,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.984,4.492,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,124.156,62.078,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10.98,5.49,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,55.632,27.816,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,41.084,20.542,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.536,1.768,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.032,2.016,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.488,7.744,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,181.268,90.634,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.62,17.31,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.576,51.288,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,99.968,49.984,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.792,2.896,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,16.796,8.398,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,324.232,162.116,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,12.212,6.106,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,125.684,62.842,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,20.02,10.01,1,0.2
0,0.03,0,0.3,3,,0,0,0,0,337.548,168.774,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,28.728,14.364,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.472,4.736,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,27.392,13.696,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.124,1.562,0,0
0,0.03,1,26,0,0.03,1,50,1,50,45.736,22.868,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,90.072,45.036,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.796,4.398,1,0.2
0,0.03,1,26,0,0.03,1,50,2,100,41.088,20.544,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.452,12.226,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.92,1.46,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,1.428,0.714,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,10.276,5.138,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,7.244,3.622,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,12.24,6.12,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.244,4.122,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,61.876,30.938,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.1,1.05,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,33.564,16.782,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,103.924,51.962,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,54.104,27.052,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,106.496,53.248,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,33.336,16.668,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,218.392,109.196,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,13.256,6.628,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.24,1.12,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,102.376,51.188,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,52.272,26.136,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,54.8,27.4,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,112.952,56.476,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,108.856,54.428,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,101.736,50.868,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.396,1.698,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,52.344,26.172,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,61.28,30.64,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,103.436,51.718,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,54.388,27.194,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,16.312,8.156,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.964,1.482,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,2.2,1.1,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,19.116,9.558,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,16.68,8.34,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,52.936,26.468,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,112.552,56.276,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,295.244,147.622,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,145.424,72.712,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,108.392,54.196,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,3.008,1.504,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,17.552,8.776,1,0.2
0,0.03,1,26,0,0.03,1,50,1,50,29.596,14.798,0,0
0,0.03,1,26,0,0.03,0,0,0,0,10.34,5.17,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,9.388,4.694,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,136.408,68.204,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,40.088,20.044,0,0
0,0.03,1,26,0,0.03,1,50,1,50,27.436,13.718,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,46.884,23.442,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,20.928,10.464,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,26.02,13.01,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,29.42,14.71,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,4.032,2.016,0,0
0,0.03,1,26,0,0.03,1,50,1,50,27.616,13.808,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,46.672,23.336,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.324,1.662,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.572,1.786,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,102.556,51.278,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,299.748,149.874,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.848,3.424,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,42.38,21.19,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,45.716,22.858,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,110.98,55.49,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.792,1.396,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,9.288,4.644,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.888,2.444,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,23.984,11.992,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.464,51.232,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,103.884,51.942,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.248,1.624,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,6.024,3.012,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,152.176,76.088,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,99.936,49.968,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.332,4.166,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,75.14,37.57,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,59.196,29.598,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.92,12.46,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.964,1.982,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.16,1.58,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,115.948,57.974,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,79.692,39.846,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,116.036,58.018,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,55.352,27.676,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,64.268,32.134,1,0.2
0,0.03,0,0.3,0,0.03,0,0,2,100,0.028,0.014,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,5.332,2.666,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.36,1.68,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.312,4.156,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.216,1.608,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,55.356,27.678,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.252,18.626,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.236,1.618,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,6.368,3.184,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.228,3.114,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,99.936,49.968,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,27.708,13.854,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.988,1.994,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,87.248,43.624,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.284,1.642,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.568,1.784,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.092,1.546,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.568,1.784,0,0
0,0.03,0,0.3,7,,0,0,0,0,45.724,22.862,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,15.06,7.53,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,101.468,50.734,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,104.62,52.31,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.032,1.516,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,17.432,8.716,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,107.728,53.864,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,48.092,24.046,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,35.14,17.57,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,107.076,53.538,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.208,1.604,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,5.92,2.96,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.372,2.186,0,0
0,0.03,0,0.3,0,0.03,0,0,1,50,13.744,6.872,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.596,1.798,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.72,1.86,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.384,4.692,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.892,1.446,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,179.528,89.764,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,54.948,27.474,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,13.188,6.594,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,113.02,56.51,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.14,1.57,0,0
0,0.03,1,26,0,0.03,0,0,0,0,18.26,9.13,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,109.548,54.774,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,223.052,111.526,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.8,18.9,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,63.912,31.956,0,0
0,0.03,1,26,0,0.03,0,0,0,0,43.288,21.644,0,0
0,0.03,1,26,0,0.03,0,0,0,0,40.564,20.282,0,0
0,0.03,1,26,0,0.03,0,0,0,0,19.12,9.56,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,61.444,30.722,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,55.784,27.892,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,33.528,16.764,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,89.572,44.786,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,21.328,10.664,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.712,0.856,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.9,2.45,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,15.508,7.754,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,90.312,45.156,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.888,0.444,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,56.072,28.036,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.276,3.138,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,62.796,31.398,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,67.092,33.546,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.968,4.484,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,16.688,8.344,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.172,1.586,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,13.824,6.912,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.708,11.354,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,13.42,6.71,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,59.688,29.844,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.244,0.622,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,48.9,24.45,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.36,1.68,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,14.18,7.09,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.768,0.384,0,0
